Target,TAS,Rank,CumProb,AUC,n_binding,p.value
LTK,3 (1-10 uM),1,0,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),5,0.05555555555555555,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),10,0.1111111111111111,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),12,0.16666666666666666,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),13,0.2222222222222222,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),14,0.2777777777777778,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),24,0.3333333333333333,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),33,0.3888888888888889,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),49,0.4444444444444444,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),51,0.5,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),54,0.5555555555555556,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),55,0.6111111111111112,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),56,0.6666666666666666,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),62,0.7222222222222222,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),68,0.7777777777777778,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),70,0.8333333333333334,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),71,0.8888888888888888,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),72,0.9444444444444444,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),79,1,0.5063291139240507,29,0.379768582869297
LTK,3 (1-10 uM),80,1,0.5063291139240507,29,0.379768582869297
LTK,10 (>10 uM),1,0,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),2,0.05555555555555555,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),3,0.1111111111111111,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),8,0.16666666666666666,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),9,0.2222222222222222,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),11,0.2777777777777778,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),18,0.3333333333333333,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),20,0.3888888888888889,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),38,0.4444444444444444,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),42,0.5,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),44,0.5555555555555556,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),46,0.6111111111111112,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),52,0.6666666666666666,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),59,0.7222222222222222,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),60,0.7777777777777778,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),61,0.8333333333333334,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),65,0.8888888888888888,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),67,0.9444444444444444,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),69,1,0.5864978902953586,29,0.379768582869297
LTK,10 (>10 uM),80,1,0.5864978902953586,29,0.379768582869297
LYN,1 (<100 nM),1,0,0.5854430379746836,31,0.7275167781612002
LYN,1 (<100 nM),33,0.25,0.5854430379746836,31,0.7275167781612002
LYN,1 (<100 nM),43,0.5,0.5854430379746836,31,0.7275167781612002
LYN,1 (<100 nM),58,0.75,0.5854430379746836,31,0.7275167781612002
LYN,1 (<100 nM),70,1,0.5854430379746836,31,0.7275167781612002
LYN,1 (<100 nM),80,1,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),1,0.0625,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),5,0.125,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),9,0.1875,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),10,0.25,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),11,0.3125,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),23,0.375,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),24,0.4375,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),40,0.5,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),41,0.5625,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),51,0.625,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),53,0.6875,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),60,0.75,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),68,0.8125,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),71,0.875,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),72,0.9375,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),75,1,0.5854430379746836,31,0.7275167781612002
LYN,2 (100-999 nM),80,1,0.5854430379746836,31,0.7275167781612002
LYN,3 (1-10 uM),1,0,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),2,0.09090909090909091,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),12,0.18181818181818182,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),13,0.2727272727272727,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),15,0.36363636363636365,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),20,0.45454545454545453,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),29,0.5454545454545454,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),54,0.6363636363636364,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),56,0.7272727272727273,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),57,0.8181818181818182,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),61,0.9090909090909091,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),79,1,0.6444188722669735,31,0.7275167781612002
LYN,3 (1-10 uM),80,1,0.6444188722669735,31,0.7275167781612002
LYN,10 (>10 uM),1,0,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),3,0.07692307692307693,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),7,0.15384615384615385,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),8,0.23076923076923078,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),14,0.3076923076923077,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),17,0.38461538461538464,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),22,0.46153846153846156,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),38,0.5384615384615384,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),44,0.6153846153846154,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),45,0.6923076923076923,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),52,0.7692307692307693,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),55,0.8461538461538461,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),65,0.9230769230769231,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),67,1,0.6514118792599806,31,0.7275167781612002
LYN,10 (>10 uM),80,1,0.6514118792599806,31,0.7275167781612002
MAP2K1,1 (<100 nM),1,0,0.6582278481012658,33,0.1479219011489409
MAP2K1,1 (<100 nM),23,0.3333333333333333,0.6582278481012658,33,0.1479219011489409
MAP2K1,1 (<100 nM),60,0.6666666666666666,0.6582278481012658,33,0.1479219011489409
MAP2K1,1 (<100 nM),70,1,0.6582278481012658,33,0.1479219011489409
MAP2K1,1 (<100 nM),80,1,0.6582278481012658,33,0.1479219011489409
MAP2K1,2 (100-999 nM),1,0.1111111111111111,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),5,0.2222222222222222,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),9,0.3333333333333333,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),20,0.4444444444444444,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),29,0.5555555555555556,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),33,0.6666666666666666,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),37,0.7777777777777778,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),61,0.8888888888888888,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),68,1,0.7369901547116736,33,0.1479219011489409
MAP2K1,2 (100-999 nM),80,1,0.7369901547116736,33,0.1479219011489409
MAP2K1,3 (1-10 uM),1,0,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),7,0.047619047619047616,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),10,0.09523809523809523,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),12,0.14285714285714285,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),13,0.19047619047619047,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),14,0.23809523809523808,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),24,0.2857142857142857,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),45,0.3333333333333333,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),49,0.38095238095238093,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),51,0.42857142857142855,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),53,0.47619047619047616,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),54,0.5238095238095238,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),55,0.5714285714285714,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),56,0.6190476190476191,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),57,0.6666666666666666,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),62,0.7142857142857143,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),63,0.7619047619047619,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),67,0.8095238095238095,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),71,0.8571428571428571,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),72,0.9047619047619048,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),75,0.9523809523809523,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),79,1,0.46353224834237494,33,0.1479219011489409
MAP2K1,3 (1-10 uM),80,1,0.46353224834237494,33,0.1479219011489409
MAP2K1,10 (>10 uM),1,0,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),2,0.09090909090909091,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),3,0.18181818181818182,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),8,0.2727272727272727,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),11,0.36363636363636365,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),18,0.45454545454545453,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),38,0.5454545454545454,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),42,0.6363636363636364,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),44,0.7272727272727273,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),46,0.8181818181818182,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),52,0.9090909090909091,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),65,1,0.7077100115074798,33,0.1479219011489409
MAP2K1,10 (>10 uM),80,1,0.7077100115074798,33,0.1479219011489409
MAP2K2,1 (<100 nM),1,0,0.5316455696202532,33,0.25022229945375485
MAP2K2,1 (<100 nM),23,0.25,0.5316455696202532,33,0.25022229945375485
MAP2K2,1 (<100 nM),60,0.5,0.5316455696202532,33,0.25022229945375485
MAP2K2,1 (<100 nM),68,0.75,0.5316455696202532,33,0.25022229945375485
MAP2K2,1 (<100 nM),70,1,0.5316455696202532,33,0.25022229945375485
MAP2K2,1 (<100 nM),80,1,0.5316455696202532,33,0.25022229945375485
MAP2K2,2 (100-999 nM),1,0.14285714285714285,0.8282097649186256,33,0.25022229945375485
MAP2K2,2 (100-999 nM),5,0.2857142857142857,0.8282097649186256,33,0.25022229945375485
MAP2K2,2 (100-999 nM),9,0.42857142857142855,0.8282097649186256,33,0.25022229945375485
MAP2K2,2 (100-999 nM),20,0.5714285714285714,0.8282097649186256,33,0.25022229945375485
MAP2K2,2 (100-999 nM),29,0.7142857142857143,0.8282097649186256,33,0.25022229945375485
MAP2K2,2 (100-999 nM),37,0.8571428571428571,0.8282097649186256,33,0.25022229945375485
MAP2K2,2 (100-999 nM),67,1,0.8282097649186256,33,0.25022229945375485
MAP2K2,2 (100-999 nM),80,1,0.8282097649186256,33,0.25022229945375485
MAP2K2,3 (1-10 uM),1,0,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),7,0.045454545454545456,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),10,0.09090909090909091,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),12,0.13636363636363635,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),13,0.18181818181818182,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),14,0.22727272727272727,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),24,0.2727272727272727,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),33,0.3181818181818182,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),45,0.36363636363636365,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),49,0.4090909090909091,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),51,0.45454545454545453,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),53,0.5,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),54,0.5454545454545454,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),55,0.5909090909090909,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),56,0.6363636363636364,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),57,0.6818181818181818,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),61,0.7272727272727273,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),62,0.7727272727272727,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),63,0.8181818181818182,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),71,0.8636363636363636,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),72,0.9090909090909091,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),75,0.9545454545454546,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),79,1,0.47295742232451093,33,0.25022229945375485
MAP2K2,3 (1-10 uM),80,1,0.47295742232451093,33,0.25022229945375485
MAP2K2,10 (>10 uM),1,0,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),2,0.09090909090909091,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),3,0.18181818181818182,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),8,0.2727272727272727,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),11,0.36363636363636365,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),18,0.45454545454545453,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),38,0.5454545454545454,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),42,0.6363636363636364,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),44,0.7272727272727273,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),46,0.8181818181818182,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),52,0.9090909090909091,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),65,1,0.7077100115074798,33,0.25022229945375485
MAP2K2,10 (>10 uM),80,1,0.7077100115074798,33,0.25022229945375485
MAP2K5,1 (<100 nM),1,0,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),5,0.1,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),23,0.2,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),33,0.3,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),51,0.4,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),53,0.5,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),60,0.6,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),61,0.7,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),68,0.8,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),70,0.9,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),75,1,0.4746835443037975,23,0.8498484466726244
MAP2K5,1 (<100 nM),80,1,0.4746835443037975,23,0.8498484466726244
MAP2K5,2 (100-999 nM),1,0.1111111111111111,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),10,0.2222222222222222,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),11,0.3333333333333333,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),24,0.4444444444444444,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),29,0.5555555555555556,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),54,0.6666666666666666,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),56,0.7777777777777778,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),58,0.8888888888888888,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),72,1,0.6694796061884669,23,0.8498484466726244
MAP2K5,2 (100-999 nM),80,1,0.6694796061884669,23,0.8498484466726244
MAP2K5,3 (1-10 uM),1,0,0.7563291139240507,23,0.8498484466726244
MAP2K5,3 (1-10 uM),3,0.25,0.7563291139240507,23,0.8498484466726244
MAP2K5,3 (1-10 uM),12,0.5,0.7563291139240507,23,0.8498484466726244
MAP2K5,3 (1-10 uM),65,0.75,0.7563291139240507,23,0.8498484466726244
MAP2K5,3 (1-10 uM),67,1,0.7563291139240507,23,0.8498484466726244
MAP2K5,3 (1-10 uM),80,1,0.7563291139240507,23,0.8498484466726244
MAP2K5,10 (>10 uM),1,0,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),7,0.1111111111111111,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),8,0.2222222222222222,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),13,0.3333333333333333,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),14,0.4444444444444444,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),38,0.5555555555555556,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),44,0.6666666666666666,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),52,0.7777777777777778,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),57,0.8888888888888888,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),71,1,0.6835443037974683,23,0.8498484466726244
MAP2K5,10 (>10 uM),80,1,0.6835443037974683,23,0.8498484466726244
MAP3K2,1 (<100 nM),1,0,0.6690777576853526,18,0.32664444606365833
MAP3K2,1 (<100 nM),5,0.14285714285714285,0.6690777576853526,18,0.32664444606365833
MAP3K2,1 (<100 nM),7,0.2857142857142857,0.6690777576853526,18,0.32664444606365833
MAP3K2,1 (<100 nM),23,0.42857142857142855,0.6690777576853526,18,0.32664444606365833
MAP3K2,1 (<100 nM),29,0.5714285714285714,0.6690777576853526,18,0.32664444606365833
MAP3K2,1 (<100 nM),57,0.7142857142857143,0.6690777576853526,18,0.32664444606365833
MAP3K2,1 (<100 nM),68,0.8571428571428571,0.6690777576853526,18,0.32664444606365833
MAP3K2,1 (<100 nM),70,1,0.6690777576853526,18,0.32664444606365833
MAP3K2,1 (<100 nM),80,1,0.6690777576853526,18,0.32664444606365833
MAP3K2,2 (100-999 nM),1,0.14285714285714285,0.7667269439421338,18,0.32664444606365833
MAP3K2,2 (100-999 nM),9,0.2857142857142857,0.7667269439421338,18,0.32664444606365833
MAP3K2,2 (100-999 nM),10,0.42857142857142855,0.7667269439421338,18,0.32664444606365833
MAP3K2,2 (100-999 nM),22,0.5714285714285714,0.7667269439421338,18,0.32664444606365833
MAP3K2,2 (100-999 nM),33,0.7142857142857143,0.7667269439421338,18,0.32664444606365833
MAP3K2,2 (100-999 nM),60,0.8571428571428571,0.7667269439421338,18,0.32664444606365833
MAP3K2,2 (100-999 nM),72,1,0.7667269439421338,18,0.32664444606365833
MAP3K2,2 (100-999 nM),80,1,0.7667269439421338,18,0.32664444606365833
MAP3K2,3 (1-10 uM),1,0,0.6044303797468354,18,0.32664444606365833
MAP3K2,3 (1-10 uM),24,0.25,0.6044303797468354,18,0.32664444606365833
MAP3K2,3 (1-10 uM),51,0.5,0.6044303797468354,18,0.32664444606365833
MAP3K2,3 (1-10 uM),53,0.75,0.6044303797468354,18,0.32664444606365833
MAP3K2,3 (1-10 uM),67,1,0.6044303797468354,18,0.32664444606365833
MAP3K2,3 (1-10 uM),80,1,0.6044303797468354,18,0.32664444606365833
MAP3K2,10 (>10 uM),1,0,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),3,0.058823529411764705,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),11,0.11764705882352941,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),12,0.17647058823529413,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),13,0.23529411764705882,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),14,0.29411764705882354,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),17,0.35294117647058826,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),38,0.4117647058823529,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),44,0.47058823529411764,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),45,0.5294117647058824,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),46,0.5882352941176471,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),52,0.6470588235294118,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),54,0.7058823529411765,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),56,0.7647058823529411,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),61,0.8235294117647058,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),65,0.8823529411764706,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),71,0.9411764705882353,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),75,1,0.5636634400595681,18,0.32664444606365833
MAP3K2,10 (>10 uM),80,1,0.5636634400595681,18,0.32664444606365833
MAP3K7,1 (<100 nM),1,0,0.7890295358649789,13,0.3712660057253717
MAP3K7,1 (<100 nM),23,0.3333333333333333,0.7890295358649789,13,0.3712660057253717
MAP3K7,1 (<100 nM),29,0.6666666666666666,0.7890295358649789,13,0.3712660057253717
MAP3K7,1 (<100 nM),68,1,0.7890295358649789,13,0.3712660057253717
MAP3K7,1 (<100 nM),80,1,0.7890295358649789,13,0.3712660057253717
MAP3K7,2 (100-999 nM),1,0.2,0.8354430379746836,13,0.3712660057253717
MAP3K7,2 (100-999 nM),5,0.4,0.8354430379746836,13,0.3712660057253717
MAP3K7,2 (100-999 nM),7,0.6,0.8354430379746836,13,0.3712660057253717
MAP3K7,2 (100-999 nM),56,0.8,0.8354430379746836,13,0.3712660057253717
MAP3K7,2 (100-999 nM),70,1,0.8354430379746836,13,0.3712660057253717
MAP3K7,2 (100-999 nM),80,1,0.8354430379746836,13,0.3712660057253717
MAP3K7,3 (1-10 uM),1,0,0.6278481012658228,13,0.3712660057253717
MAP3K7,3 (1-10 uM),10,0.2,0.6278481012658228,13,0.3712660057253717
MAP3K7,3 (1-10 uM),33,0.4,0.6278481012658228,13,0.3712660057253717
MAP3K7,3 (1-10 uM),51,0.6,0.6278481012658228,13,0.3712660057253717
MAP3K7,3 (1-10 uM),57,0.8,0.6278481012658228,13,0.3712660057253717
MAP3K7,3 (1-10 uM),67,1,0.6278481012658228,13,0.3712660057253717
MAP3K7,3 (1-10 uM),80,1,0.6278481012658228,13,0.3712660057253717
MAP3K7,10 (>10 uM),1,0,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),3,0.05263157894736842,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),9,0.10526315789473684,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),11,0.15789473684210525,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),12,0.21052631578947367,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),13,0.2631578947368421,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),14,0.3157894736842105,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),20,0.3684210526315789,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),24,0.42105263157894735,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),38,0.47368421052631576,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),44,0.5263157894736842,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),45,0.5789473684210527,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),53,0.631578947368421,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),54,0.6842105263157895,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),60,0.7368421052631579,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),61,0.7894736842105263,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),65,0.8421052631578947,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),71,0.8947368421052632,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),72,0.9473684210526315,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),75,1,0.5662891405729513,13,0.3712660057253717
MAP3K7,10 (>10 uM),80,1,0.5662891405729513,13,0.3712660057253717
MAP4K1,1 (<100 nM),1,0,0.5732368896925859,18,0.5162867496423487
MAP4K1,1 (<100 nM),5,0.14285714285714285,0.5732368896925859,18,0.5162867496423487
MAP4K1,1 (<100 nM),23,0.2857142857142857,0.5732368896925859,18,0.5162867496423487
